Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Portugal Wine Trophy 2015,Ikalesken Roble,2013,Bodega Unión Campesina Iniestense,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Syrah","13,3","5,37","7,5",81,6,No,Gold
Portugal Wine Trophy 2015,Señorio de Iniesta Roble,2013,Bodega Unión Campesina Iniestense,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Syrah","13,4","5,81","8,1",79,6,No,Gold
Portugal Wine Trophy 2015,Torre Oria Crianza,2011,Torre Oria,España,Valencia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Cabernet Sauvignon",13,"5,7","0,5",47,"2,25",No,Gold
Portugal Wine Trophy 2015,Quinta da Folgosa Velha,2012,Soc. Agricola Folgosa Velha,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Cao, Souzao, Touriga Franca, Touriga Nacional",14,"5,2",0,0,"8,8",No,Gold
Portugal Wine Trophy 2015,Quinta da Folgosa Velha,2013,Soc. Agricola Folgosa Velha,Portugal,Douro,Vino tranquilo,Seco,tanque de acero,tinto,"Tinat Cao, Souzao, Touriga Franca, Touriga Nacional","13,2","5,4",0,0,"5,3",No,Silver
Portugal Wine Trophy 2015,Chateau Kolarovo-Cabernet Sauvignon,2011,Moldovan Small Wine Producers Association,Bulgária,Thracian Valley,Vino tranquilo,Seco,No especificado,tinto,Cabernet Sauvignon,14,282,0,282,"5,5",No,Gold
Portugal Wine Trophy 2015,"CSL Reserva, Red",2012,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Alicante Bouschet, Touriga Nacional, Syrah",14,"0,61","1,3",33,"5,75",No,Gold
Portugal Wine Trophy 2015,"Cigarra Syrah/Tinta Barroca, Red",2014,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Tinta Barocca, Syrah","12,73","5,4","9,6","84,48","2,5",No,Silver
Portugal Wine Trophy 2015,"Stones & Bones, Red",2013,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Alicante Bouschet, Touriga Nacional, Syrah",14,"5,8",10,76,"3,5",No,Gold
Portugal Wine Trophy 2015,"Bonavita, Red",2013,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Castelão, Syrah, Touriga Franca, Tinta Roriz","13,6","5,6","10,1",100,"1,5",No,Silver
Portugal Wine Trophy 2015,"2 Uvas, Red",2014,Sociedade Agrícola Quinta do Conde,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Castelão, Touriga Franca, Tinta Roriz","13,4","5,3","9,8",96,"1,5",No,Silver
Portugal Wine Trophy 2015,"Galodoro, Red",2014,Sociedade Agrícola Quinta do Conde,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Cabernet Sauvignon, Castelão, Tinta Roriz",13,"5,7","9,4","75,5","1,45",No,Gold
Portugal Wine Trophy 2015,Brigando red,2014,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"12,5","5,7","16,9",109,"6,5",No,Silver
Portugal Wine Trophy 2015,"LX, Red",2014,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Alicante Bouschet, Cabernet Sauvignon, Tinta Roriz, Castelão","12,9","5,6","9,15",76,3,No,Silver
Portugal Wine Trophy 2015,"Touriz, Red",2011,Casa Santos Lima,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","14,4","5,6","2,98",79,"6,3",No,Gold
Portugal Wine Trophy 2015,Quinta do Cerro da Nora - Grande Reserva,2011,Douro Wine Devotion,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Touriga Nacional, Otros varietales","14,5","5,8","0,6",140,"18,08",No,Gold
Portugal Wine Trophy 2015,Fontanário de Pegoes Reserva,2011,Cooperativa Agricola Sto. Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet, Castelão, Touriga Nacional",14,"7,93","3,6",0,10,No,Gold
Portugal Wine Trophy 2015,Quinta da Boeira Grande Reserva,2014,Quinta da Boeira,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Tinta Roriz",14,0,0,0,No especificado,No,Silver
Portugal Wine Trophy 2015,100 Years Old Port Wine Quinta da Boeira,sin añada,Quinta da Boeira,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - 100%,tinto,Otros varietales,20,0,0,0,No especificado,No,Grand Gold
Portugal Wine Trophy 2015,40 Years Old Port Wine Quinta da Boeira,sin añada,Quinta da Boeira,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - 100%,tinto,Otros varietales,20,"3,99",106,0,No especificado,No,Gold
Portugal Wine Trophy 2015,30 Years Old Port Wine Quinta da Boeira,sin añada,Quinta da Boeira,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - 100%,tinto,Otros varietales,20,"3,4",141,0,No especificado,No,Gold
Portugal Wine Trophy 2015,Viña Noble Rioja BIO,2014,HACIENDA Y VIÑEDOS MARQUÉS DEL ATRIO,España,La Rioja,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,"13,5","5,3","2,1",65,4,Sí,Gold
Portugal Wine Trophy 2015,Finca la Lomilla,2014,Bodegas Fernando Castro,España,Castilla La Mancha,Vino tranquilo,Seco,tanque de acero,tinto,Garnacha,14,"4,5","1,9",110,3,Sí,Gold
Portugal Wine Trophy 2015,Barbera Colli Tortonesi DOC,2013,Bertram & Perbellini GmbH,Italia,Piemont,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Barbera,"13,63","5,6",2,0,"5,5",No,Gold
Portugal Wine Trophy 2015,Scariot Barbera Colli Tortonesi DOC,2013,Bertram & Perbellini GmbH,Italia,Piemont,Vino tranquilo,Seco,tanque de acero,tinto,Barbera,"12,81","5,79","2,3",0,"3,9",No,Silver
Portugal Wine Trophy 2015,Dornfelder trocken,2013,Weingut Achim Hochthurn,Alemania,Rheinhessen,Vino tranquilo,Semi seco,tanque de acero,tinto,Dornfelder,13,"4,8","5,5",0,"3,8",No,Silver
Portugal Wine Trophy 2015,Atlântico,2014,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Alicante Bouschet, Aragonez, Trincadeira","13,5","5,7","6,3",74,5,No,Gold
Portugal Wine Trophy 2015,Montinho São Miguel,2014,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, Aragonez, Trincadeira","13,5","5,4","7,7",77,5,No,Silver
Portugal Wine Trophy 2015,Montinho São Miguel Reserva,2013,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Aragonez, Alicante Bouschet",14,"5,2","2,9",69,"7,5",No,Gold
Portugal Wine Trophy 2015,Ciconia Reserva,2013,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Aragonez, Touriga Nacional",14,"5,2","2,9",69,9,No,Silver
Portugal Wine Trophy 2015,Contemporal Trincadeira,2014,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Trincadeira,14,"5,7","0,4",83,5,No,Silver
Portugal Wine Trophy 2015,Ciconia Touriga Nacional,2014,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Touriga Nacional,"13,5","5,3","5,3",61,"7,5",No,Gold
Portugal Wine Trophy 2015,Ciconia,2014,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Aragonez","13,5","5,7","6,3",74,6,No,Silver
Portugal Wine Trophy 2015,Torre Oria Gran Reserva,2009,Torre Oria,España,Valencia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Cabernet Sauvignon",13,"5,7",0,39,"3,5",No,Silver
Portugal Wine Trophy 2015,Torre Oria Reserva,2010,Torre Oria,España,Valencia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Cabernet Sauvignon",13,"5,9","0,4",36,"2,75",No,Silver
Portugal Wine Trophy 2015,LFE Reserva Syrah,2014,Viña Luis Felipe Edwards,Chile,Colchagua,Vino tranquilo,Seco,No especificado,tinto,Syrah,14,"3,53","2,67",97,"6,5",No,Silver
Portugal Wine Trophy 2015,Autoritas,2012,Viña Luis Felipe Edwards,Chile,Colchagua,Vino tranquilo,Seco,No especificado,tinto,"Petit Syrah, Grenache, Mourvedre, Syrah, Carmenère","14,5","3,64","2,61",101,22,No,Gold
Portugal Wine Trophy 2015,Fox Creek Reserve Shiraz,2013,Fox Creek Wines,Australia,McLaren Vale - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"15,2","7,1","3,7",75,"50,93",No,Gold
Portugal Wine Trophy 2015,Fox Creek Postmaster Grenache Shiraz Mourvedre,2013,Fox Creek Wines,Australia,McLaren Vale - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Mourvedre, Grenache, Shiraz","14,7","6,3","2,8",70,"15,63",No,Gold
Portugal Wine Trophy 2015,Gatão,sin añada,Sociedade dos Vinhos Borges,Portugal,k.A.,Vino tranquilo,Semi seco,tanque de acero,tinto,"Touriga Nacional, Tinta Barocca, Tinta Roriz, Touriga Franca","12,5","5,1","4,7",148,No especificado,No,Silver
Portugal Wine Trophy 2015,Madeirawein Don Zagal,sin añada,"Henriques & Henriques Vinhos, S.A.",Portugal,Madeira,Vino licoroso,semi dulce,maduración en barrica - parcialmente,tinto,Tinta Negra,"18,96","3,26","98,6",27,"6,99",No,Gold
Portugal Wine Trophy 2015,Madeirawein Marqués Campoalto Medium Sweet,sin añada,"Henriques & Henriques Vinhos, S.A.",Portugal,Madeira,Vino licoroso,semi dulce,maduración en barrica - parcialmente,tinto,Tinta Negra,19,"4,58",100,42,"6,99",No,Gold
Portugal Wine Trophy 2015,Dão Meia Encosta Reserva Red,2012,Sociedade dos Vinhos Borges,Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Jaen, Alfrocheiro, Touriga Nacional, Tinta Roriz","13,5","5,7","2,7",106,No especificado,No,Silver
Portugal Wine Trophy 2015,"Galitos, rot",2012,Adega Cooperativa de Borba,Portugal,Alentejo,Vino tranquilo,Seco,tanque de acero,tinto,"Aragonez, Castelão, Trincadeira",13,"5,3","1,1",90,5,No,Silver
Portugal Wine Trophy 2015,Monte Moreno,2013,Adega Cooperativa de Borba,Portugal,Alentejo,Vino tranquilo,Seco,tanque de acero,tinto,"Trincadeira, Touriga Franca, Aragonez, Castelão",13,"5,1","3,6",80,"3,99",No,Gold
Portugal Wine Trophy 2015,Borba Superior,2011,Adega Cooperativa de Borba,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Alicante Bouschet, Trincadeira, Cabernet Sauvignon","14,5","6,1",1,90,"5,99",No,Gold
Portugal Wine Trophy 2015,RB - Rioja Bordón Selección Historica,2011,Franco Españolas,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,13,"5,44","1,78",80,10,No,Silver
Portugal Wine Trophy 2015,Rioja Bordón Gran Reserva,2006,Franco Españolas,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Mazuela, Graciano, Tempranillo, Garnacha","13,91","5,5",0,40,"13,99",No,Gold
Portugal Wine Trophy 2015,Rioja Bordón Reserva,2009,Franco Españolas,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Mazuela, Tempranillo, Garnacha","13,84","5,5","0,1",42,"9,99",No,Gold
Portugal Wine Trophy 2015,Viña Noble,2014,HACIENDA Y VIÑEDOS MARQUÉS DEL ATRIO,España,La Rioja,Vino tranquilo,Seco,tanque de acero,tinto,"Tempranillo, Garnacha","12,5","5,4","1,6",70,"3,49",No,Silver
Portugal Wine Trophy 2015,Sembrador Tempranillo Reserva,2010,Virgen de las Viñas,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"13,5","5,5","0,6",72,No especificado,No,Silver
Portugal Wine Trophy 2015,Portwein Marqués Campoalto Tawny,sin añada,Romariz - Quinta and Vineyard Bottlers,Portugal,Douro,Vino de Oporto,Dulzura natural,maduración en barrica - 100%,tinto,"Tinta Barocca, Tinta Ameira, Tinto Cao, Touriga Franca, Touriga Nacional","25,38","3,4","97,6",26,"5,5",No,Gold
Portugal Wine Trophy 2015,Portwein Gimar,sin añada,Sociedade dos Vinhos Borges,Portugal,Douro,Vino de Oporto,Dulzura natural,maduración en barrica - parcialmente,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz, Tinto Cao, Tinta Barocca","25,54","4,5","106,8",53,"6,95",No,Gold
Portugal Wine Trophy 2015,Portwein Marqués Campoalto Reserve Tawny,sin añada,Romariz - Quinta and Vineyard Bottlers,Portugal,Douro,Vino de Oporto,Dulzura natural,maduración en barrica - 100%,tinto,"Tinto Cao, Touriga Franca, Touriga Nacional, Tinta Barocca, Tinta Roriz","27,13","3,2","116,6",37,"6,5",No,Gold
Portugal Wine Trophy 2015,Lello red,2011,Sociedade dos Vinhos Borges,Portugal,DOC Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Barocca, Touriga Franca, Touriga Nacional, Tinta Roriz",14,"5,3","0,7",142,No especificado,No,Gold
Portugal Wine Trophy 2015,Reynoble Crianza,2009,Vinícola Corellana,España,Navarra,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Garnacha, Tempranillo, Merlot",14,"5,81","2,4",70,10,No,Silver
Portugal Wine Trophy 2015,Reynoble Tempranillo,2013,Vinícola Corellana,España,Navarra,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"13,5","5,35","2,1",89,No especificado,No,Silver
Portugal Wine Trophy 2015,TC - Tempranillo Cabernet Sauvignon,2010,Bodega Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tempranillo, Cabernet Sauvignon",13,"4,7","1,6",120,"4,99",No,Gold
Portugal Wine Trophy 2015,Evaristo tinto,2012,Bodega Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,13,"4,7","1,7",120,"3,99",No,Silver
Portugal Wine Trophy 2015,Ramon Roqueta Reserva,2011,Bodegas Roqueta,España,Cataluña,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Cabernet Sauvignon","13,5","3,4","0,6",71,"7,5",No,Silver
Portugal Wine Trophy 2015,"La Riada Tinto, Tinto",2013,Bodegas Aragonesas,España,Aragonien,Vino tranquilo,Seco,tanque de acero,tinto,Garnacha,"13,2","5,06",2,102,No especificado,No,Gold
Portugal Wine Trophy 2015,"Crin Roja Tempranillo, tinto",2014,Bodegas Crin Roja,España,Castilla,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"13,2","3,4","1,9",92,No especificado,No,Gold
Portugal Wine Trophy 2015,"Los Condes Tempranillo, tinto",2014,Bodegas Ramon Roqueta,España,Cataluña,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"13,8","3,45","0,22",32,No especificado,No,Gold
Portugal Wine Trophy 2015,"Ramón Roqueta Reserva, tinto",2011,Bodegas Ramon Roqueta,España,Cataluña,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Tempranillo, Cabernet Sauvignon","13,52","3,35","0,28",110,No especificado,No,Gold
Portugal Wine Trophy 2015,Grand' Arte Shiraz,2012,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Shiraz,"13,5","5,25","11,5",118,"9,95",No,Silver
Portugal Wine Trophy 2015,Grand' Arte Touriga Nacional,2012,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Touriga Nacional,13,"5,55",10,125,"9,95",No,Gold
Portugal Wine Trophy 2015,St. Laurnet Commander,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,St. Laurent,"13,7","4,4","2,9",0,"9,5",No,Gold
Portugal Wine Trophy 2015,Rotwein Cuvee Heideboden,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"St. Laurent, Zweigelt, Blaufränkisch","13,6","4,5","3,4",114,"9,5",No,Gold
Portugal Wine Trophy 2015,Grande Cuvée,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Blauer Zweigelt, Ráthay","14,2","4,6","2,7",117,"12,8",No,Silver
Portugal Wine Trophy 2015,NEUSIEDLERSEE Dac - Zweigelt,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,tanque de acero,tinto,Blauer Zweigelt,"13,2","4,4","2,8",75,"6,5",No,Silver
Portugal Wine Trophy 2015,100 Days Zweigelt,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Blauer Zweigelt,"14,5","4,2","3,3",117,15,No,Gold
Portugal Wine Trophy 2015,100 Days Merlot,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,"14,2","4,7","3,6",115,16,No,Silver
Portugal Wine Trophy 2015,Rotweincuvée Massiv,2012,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Zweigelt, Cabernet, Blaufränkisch, Ráthay","14,4","4,9",2,112,32,No,Gold
Portugal Wine Trophy 2015,100 Days Shiraz,2013,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"14,5","4,3","3,4",115,16,No,Silver
Portugal Wine Trophy 2015,Zweigelt Exclusiv,2013,Reiterweingut Frank,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Zweigelt,14,5,2,120,"7,49",No,Silver
Portugal Wine Trophy 2015,Michelbacher Apostelgarten Spätburgunder trocken Barrique,2012,Weingut Klaus Gündling,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Blauer Spätburgunder,13,"5,1","3,4",95,10,No,Gold
Portugal Wine Trophy 2015,Porto Cruz 30 Anos,sin añada,Gran Cruz Porto Sociedade Comercial de Vinhos Lda.,Portugal,Douro,Vino de Oporto,semi dulce,maduración en barrica de madera,tinto,Touriga Nacional,"20,27","4,84",110,60,60,No,Grand Gold
Portugal Wine Trophy 2015,""" Azinhaga D'Ouro "" Vinho Tinto Douro DOC",2013,Caves Do Monte,Portugal,Douro,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","13,5","4,6","8,7",56,"1,95",No,Gold
Portugal Wine Trophy 2015,""" Embuçado "" Vinho Tinto DOC Alentejano",2013,Roquevale S.A.,Portugal,Alentejo,Vino tranquilo,Seco,tanque de acero,tinto,"Trincadeira, Aragonez, Castelão",13,"4,7","2,8",50,"1,99",No,Gold
Portugal Wine Trophy 2015,""" Almocreve "" Vinho Tinto Regional Alentejano Reserva",2013,Goanni Miguel Mendes,Portugal,Alentejo,Vino tranquilo,Seco,tanque de acero,tinto,"Alicante Bouschet, Aragonez, Trincadeira","13,5",5,"8,6",76,"2,99",No,Gold
Portugal Wine Trophy 2015,Aluado red,2014,DFJ Vinhos,Portugal,,Vino tranquilo,Seco,No especificado,tinto,Alicante Bouschet,13,"6,45","18,3",74,"8,99",No,Gold
Portugal Wine Trophy 2015,Portada Winemakers Selection red,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"12,5","5,62","13,5",90,"6,45",No,Silver
Portugal Wine Trophy 2015,Coreto Joker red,2014,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"11,5","5,4","15,7",83,"6,45",No,Silver
Portugal Wine Trophy 2015,Atela´s blend,2007,"Soc. Agr. da Gauxa e Atela, S.A.",Portugal,Ribatejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, Alicante Bouschet, Touriga Nacional, Castelão","12,89",6,"2,5",100,"4,99",No,Silver
Portugal Wine Trophy 2015,Scallabis tinto,2013,"Soc. Agr. da Gauxa e Atela, S.A.",Portugal,Ribatejo,Vino tranquilo,Seco,tanque de acero,tinto,"Aragonez, Castelão, Trincadeira","12,9","5,6","6,6",95,"4,49",No,Gold
Portugal Wine Trophy 2015,Bigode red,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"12,5","5,85","13,5",93,"6,45",No,Gold
Portugal Wine Trophy 2015,Paxis Lisboa red,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"12,5","5,62","13,5",90,"6,95",No,Gold
Portugal Wine Trophy 2015,Pomar red,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,No especificado,tinto,Cuvée,"12,5","5,62","13,5",90,"6,45",No,Gold
Portugal Wine Trophy 2015,Casa Safra Gran Reserva Edicion Celeste Terra Alta DO,2009,Unió Corporació Alimentària,España,Terra Alta,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Tempranillo, Garnacha",13,"3,56","3,1",0,"5,99",No,Gold
Portugal Wine Trophy 2015,San Luigi Collezione di Famiglia Sangiovese Toscana IGT,2013,Castellani,Italia,Toscana,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,14,"3,82","10,4",0,"5,99",No,Gold
Portugal Wine Trophy 2015,DIVINO Cabernet Dorsa QbA trocken,2011,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Dorsa,"13,42","5,2","3,8",0,"15,5",No,Gold
Portugal Wine Trophy 2015,Divino Pinot Noir QbA trocken,2011,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Pinot Noir,"15,43","4,7","0,6",0,22,No,Gold
Portugal Wine Trophy 2015,DIVINO 2009 Pinot Noir QbA trocken,2009,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Pinot Noir,"13,98","4,9","4,8",0,22,No,Gold
Portugal Wine Trophy 2015,DIVINO 2009 Domina QbA trocken,2009,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Domina,"13,98",5,"5,6",0,18,No,Gold
Portugal Wine Trophy 2015,Contemporal Reserva Tinto,2011,Weingalerie - Weine aus Portugal,Portugal,Bairrada,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Touriga Nacional","13,5",6,"4,5",120,"9,9",No,Silver
Portugal Wine Trophy 2015,Marques de Marialva Colheita Seleccionada,2010,Weingalerie - Weine aus Portugal,Portugal,Bairrada,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Touriga Nacional, Baga",13,"5,8",6,120,"6,5",No,Silver
Portugal Wine Trophy 2015,Marques de Maralva Baga Reserva,2010,Weingalerie - Weine aus Portugal,Portugal,Bairrada,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Baga,"13,5",6,5,120,"9,9",No,Gold
Portugal Wine Trophy 2015,Uvas Douradas Tinto,2012,Weingalerie - Weine aus Portugal,Portugal,Bairrada,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Nacional, Baga, Merlot","12,5","5,8",6,130,5,No,Gold
Portugal Wine Trophy 2015,Contemporal Tinto,2012,Weingalerie - Weine aus Portugal,Portugal,Bairrada,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Nacional, Baga, Tinta Roriz",13,"5,8",6,130,"7,9",No,Gold
Portugal Wine Trophy 2015,Magliocco,2009,Rindchen's Weinkontor,Italia,Kalabrien,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Magliocco,"13,5",0,0,0,"18,95",No,Silver
Portugal Wine Trophy 2015,LFE Reserva Carmenere,2014,Viña Luis Felipe Edwards,Chile,Colchagua,Vino tranquilo,Seco,No especificado,tinto,Carmenère,14,"3,61","2,25",72,"6,5",No,Gold
Portugal Wine Trophy 2015,LFE Reserva Cabernet Sauvignon,2014,Viña Luis Felipe Edwards,China,Colchagua,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Carmenère",14,"3,6","2,61",93,"6,5",No,Gold
Portugal Wine Trophy 2015,LFE900 Single Vinyard Blend,2012,Viña Luis Felipe Edwards,Chile,Colchagua,Vino tranquilo,Seco,No especificado,tinto,"Petit Syrah, Grenache, Mourvedre, Syrah, Carmenère","14,61","5,2","0,9",85,22,No,Gold
Portugal Wine Trophy 2015,LFE Reserva Merlot,2014,Viña Luis Felipe Edwards,Chile,Colchagua,Vino tranquilo,Seco,No especificado,tinto,"Merlot, Carmenère",14,"3,55","2,47",102,"6,5",No,Silver
Portugal Wine Trophy 2015,"Savanha Special Reserve, Spier",2011,Rindchen's Weinkontor,Sudáfrica,Western Cape,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Petit Verdot, Shiraz",14,"5,5","2,6",0,"12,95",No,Gold
Portugal Wine Trophy 2015,Finca Las Moras Alma Mora Malbec,2014,Finca Las Moras,Argentina,San Juan,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,"13,4","5,81","4,5",76,"7,99",No,Silver
Portugal Wine Trophy 2015,Finca Las Moras Gran Syrah,2012,Finca Las Moras,Argentina,San Juan,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,"14,2","6,12","2,89",120,"21,9",No,Gold
Portugal Wine Trophy 2015,Finca Las Moras Mora Negra,2011,Finca Las Moras,Argentina,San Juan,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Malbec, Bonarda","14,4","5,93","2,05",87,"21,99",No,Silver
Portugal Wine Trophy 2015,Finca Las Moras Reserve Barrel Select,2013,Finca Las Moras,Argentina,San Juan,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Malbec,"14,2","5,46","3,26",90,"7,99",No,Silver
Portugal Wine Trophy 2015,Dalva Vintage,2012,C. da Silva Vinhos,Portugal,Douro,Vino de Oporto,semi dulce,No especificado,tinto,Touriga Nacional,"19,61","4,53",101,"0,6",18,No,Gold
Portugal Wine Trophy 2015,Quinta do Filoco Tinto,2013,"Sociedade Vitícola Foz do Távora, Lda.",Portugal,Douro,Vino tranquilo,Seco,tanque de acero,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","14,5",5,1,100,"7,9",No,Gold
