Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Berlin -Edición de verano- 2022,Celebrities Merlot,2021,Bodegas San Valero,España,Aragón,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,"14,5","3,2","2,12",2,6,No,Gold
Berlin -Edición de verano- 2022,Monasterio de las Viñas Reserva,2018,Grandes Vinos y Viñedos S.A.,España,Aragón,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Carinena, Cabernet Sauvignon, Tempranillo, Garnacha","13,5","0,51","0,6",131,7,No,Gold
Berlin -Edición de verano- 2022,Viñas Viejas de Paniza Garnacha,2020,Bodegas Paniza,España,Aragón,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Garnacha Tinta,15,"5,5",2,140,8,No,Gold
Berlin -Edición de verano- 2022,Camino del Bosque,2019,Libre Y Salvaje S.L.,España,Aragón,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Garnacha, Carinena","14,5","3,29","1,8",19,"3,65",No,Gold
Berlin -Edición de verano- 2022,"""1920"" Aglianico del Taburno DOC",2012,Cantine Iannella S.n.c. di Iannella Mariantonietta,Italia,Kampanien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Aglianico,"14,5","6,08","1,1",64,24,No,Gold
Berlin -Edición de verano- 2022,Château Sergant AOP Lalande de Pomerol,2020,Château Sergant,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Merlot, Cabernet Franc","15,04","3,31","0,8",68,"13,99",No,Gold
Berlin -Edición de verano- 2022,Château Marcadis AOP Lalande de Pomerol,2020,Les Grand Chais de France Landiras,Francia,Bordeaux,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,"14,58","3,43","0,7",67,"13,99",No,Gold
Berlin -Edición de verano- 2022,Suffragium - Marche Igt Rosso,2019,Azienda Agraria Claudio Morelli,Italia,Marken,Vino tranquilo,Seco,tanque de acero,tinto,Aleatico,"14,5","5,6",3,95,15,No,Gold
Berlin -Edición de verano- 2022,Terres de la Baume Syrah,2020,Domaine de la Baume,Francia,Languedoc,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,"14,45","2,11","0,44",87,"15,99",No,Gold
Berlin -Edición de verano- 2022,Domaine de la Baume Elite d'Or IGP Oc Rouge,2020,Domaine de la Baume,Francia,Languedoc,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Marselan, Cabernet","15,15","3,94","0,64",31,"14,99",No,Gold
Berlin -Edición de verano- 2022,ASTADO RESERVA,2017,Bodegas Fariña,España,Kastilien-León,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tinto de Toro,14,"5,06",5,63,"9,6",No,Gold
Berlin -Edición de verano- 2022,GRAN BAJOZ,2018,Pagos del Rey (Toro),España,Kastilien-León,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,"14,5","4,39",4,150,"9,95",No,Gold
Berlin -Edición de verano- 2022,El BOS,2020,Bodegas Cooperativa Vino de Toro,España,Kastilien-León,Vino tranquilo,afrutado,maduración en barrica - parcialmente,tinto,Tempranillo,"14,15","5,05","3,2",84,11,No,Gold
Berlin -Edición de verano- 2022,APONTE RESERVA,2017,Bodegas Frontaura,España,Kastilien-León,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranillo,"14,5","4,9","1,3",72,"24,95",No,Gold
Berlin -Edición de verano- 2022,FRONTAURA CRIANZA,2018,Bodegas Frontaura,España,Kastilien-León,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"14,5","5,1","1,5",70,"16,95",No,Gold
Berlin -Edición de verano- 2022,Blauer Zweigelt Saalhäuser - Alte Rebe,2019,Landesweingut Kloster Pforta GmbH,Alemania,Saale-Unstrut,Vino tranquilo,Seco,tanque de acero,tinto,Blauer Zweigelt,"12,5","5,4","0,2",128,"18,9",No,Gold
Berlin -Edición de verano- 2022,Viña Eguía,2019,BODEGAS EGUIA,España,La Rioja,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,14,"5,08","1,6",97,3,No,Gold
Berlin -Edición de verano- 2022,Carignan Vieilles Vignes IGP Pays d'Hérault,2021,Les Producteurs Reunis,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Carignan,"12,89","4,57","9,7",89,"5,99",No,Gold
Berlin -Edición de verano- 2022,Carignan Vieilles Vignes IGP Pays d'Hérault,2021,Les Producteurs Reunis,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Carignan,"12,5","4,57","9,7",89,"5,99",No,Gold
Berlin -Edición de verano- 2022,Villa di Maser - Il Maserino Rosso,2016,Villa di Maser,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Franc, Cabernet Sauvignon, Merlot","13,5",5,"0,3",103,19,No,Gold
Berlin -Edición de verano- 2022,CAMPARRON RESERVA,2017,Bodegas Francisco Casas S.A.,España,Castilla y León,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"15,33","5,02","1,8",0,10,No,Gold
Berlin -Edición de verano- 2022,LOS BAYONES FINCA LA MANGA,2017,Bodegas Francisco Casas S.A.,España,Castilla y León,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"15,27","4,91","1,7",0,15,No,Gold
Berlin -Edición de verano- 2022,RETZSTADTER LANGENBERG Spätburgunder Qualitätswein trocken Premium 1er Traube,2019,Winzergemeinschaft Franken (GWF),Alemania,Franken,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Spätburgunder,"13,48",6,0,124,"22,5",No,Gold
Berlin -Edición de verano- 2022,Ramon Roqueta Tempranillo,2021,Bodegas Ramon Roqueta,España,Cataluña,Vino tranquilo,Seco,No especificado,tinto,Tempranillo,"13,5","3,4","1,93",91,"4,99",No,Gold
Berlin -Edición de verano- 2022,Tantore Appassimento,2019,Tagaro Srl,Italia,Puglia,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Uva di Troia, Merlot, Primitivo, Negroamaro","14,4","5,45","11,99",164,"3,99",No,Gold
Berlin -Edición de verano- 2022,Duris Selection,2019,Calçada Wines,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Franca, Tinta Roriz, Touriga Nacional","14,5","5,8","0,6",80,"4,99",No,Gold
Berlin -Edición de verano- 2022,Château de Colombe,2021,Direct Wines Production,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Malbec, Cabernet Sauvignon, Merlot, Cabernet Franc","14,5","3,24","0,3",25,15,No,Gold
Berlin -Edición de verano- 2022,Château La Clarière rouge,2020,Direct Wines Production,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Malbec, Cabernet Franc, Merlot, Cabernet Sauvignon","14,5","3,76",1,16,30,No,Gold
Berlin -Edición de verano- 2022,Trio Concha y Toro Cabernet Sauvignon,2020,Viña Concha y Toro S.A.,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Cabernet Sauvignon, Cabernet Franc","13,8","5,34","1,84",93,10,No,Gold
Berlin -Edición de verano- 2022,Muñana 1188 Cabernet,2018,MW Wines,España,Andalucía,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"14,5","5,58","1,2",53,No especificado,No,Gold
Berlin -Edición de verano- 2022,Trio Concha y Toro Merlot,2021,Viña Concha y Toro S.A.,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Malbec, Merlot, Carmenère","13,5",5,"1,95",79,10,No,Gold
Berlin -Edición de verano- 2022,ARISTOCRATICO Valpolicella Ripasso DOC,2019,Enoitalia,Italia,Veneto,Vino tranquilo,Seco,tanque de acero,tinto,"Rondinella, Corvina, Corvinone","13,53","5,55","6,2",160,"9,99",No,Gold
Berlin -Edición de verano- 2022,VILLA VETTI ROSSO IGT,2018,International Wine Group SRL,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Corvina Veronese, Merlot",15,"5,6",6,130,"6,5",No,Gold
Berlin -Edición de verano- 2022,Korvilot,2018,Recchia,Italia,Veneto,Vino tranquilo,afrutado,maduración en barrica de madera,tinto,"Corvina Veronese, Merlot",16,6,9,0,18,No,Gold
Berlin -Edición de verano- 2022,VIVUNT AMARONE DELLA VALPOLICELLA DOCG,2018,International Wine Group SRL,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Corvinone, Molinara, Corvina Veronese, Rondinella","15,5","5,5","6,7",125,20,No,Gold
Berlin -Edición de verano- 2022,Masua di Jago,2017,Recchia,Italia,Veneto,Vino tranquilo,Semi seco,maduración en barrica de madera,tinto,"Rondinella, Corvina Veronese, Corvinone",16,6,8,0,20,No,Gold
Berlin -Edición de verano- 2022,Cà Bertoldi,2015,Recchia,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Rondinella, Corvina Veronese, Corvinone","16,5",6,8,0,28,No,Grand Gold
Berlin -Edición de verano- 2022,Manoir du MIdi Grande Reserve Minervois,2020,Chantovent a 78270 Bonnières sur Seine,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Grenache","14,5","3,8",3,0,"13,9",No,Gold
Berlin -Edición de verano- 2022,Grand Corbier Minervois rouge,2021,Bonfils,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Carignan, Syrah, Grenache",13,"3,15","0,9",81,"5,49",No,Gold
Berlin -Edición de verano- 2022,Chateau Salauze Turcy Classic,2021,SCEA SALAUZE,Francia,Languedoc-Roussillon,Vino tranquilo,brut,tanque de acero,tinto,"Mourvedre, Carignan Noir, Sirah, Grenache Rouge","14,85","64,6","0,4",61,8,No,Gold
Berlin -Edición de verano- 2022,People Cesanese,2021,Femar Vini,Italia,Latium,Vino tranquilo,Seco,tanque de acero,tinto,Cesanese,"13,2","5,65","6,38",115,9,No,Gold
Berlin -Edición de verano- 2022,Monte Real Reserva de Familia,2019,Bodegas Riojanas S.A,España,DOCa RIOJA,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,14,"5,5","1,4",74,"13,95",No,Gold
Berlin -Edición de verano- 2022,Las Veletas Petit Verdot Cabernet Franc,2019,Las Veletas,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Petit Verdot, Cabernet Franc",14,"3,54",2,0,22,No,Gold
Berlin -Edición de verano- 2022,Las Veletas Grenache Carignan Mourvedre,2019,Las Veletas,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Mourvedre, Grenache, Carignan","13,5","3,55",2,0,22,No,Gold
Berlin -Edición de verano- 2022,Las Veletas Estate Carmenere,2019,Las Veletas,Chile,Vale del Maule,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Carmenère,"13,5","3,55",2,0,"12,5",No,Gold
Berlin -Edición de verano- 2022,L'Epiphanie de Margaux,2020,Direct Wines Production,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Merlot","14,5","3,47","0,81",28,40,No,Gold
Berlin -Edición de verano- 2022,L'Epiphanie de Paulliac,2019,Direct Wines Production,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet,14,"3,55","0,1",30,30,No,Gold
Berlin -Edición de verano- 2022,Domaine de Mongillon AOP Côtes du Rhône Villages Valréas,2019,François Martenot,Francia,Rhone,Vino tranquilo,Seco,fermentación en botella,tinto,"Cinsault, Syrah, Grenache","14,48","3,17",1,52,"7,99",No,Gold
Berlin -Edición de verano- 2022,Castell de Colindres Gran Reserva Edición del Norte,2016,Hammeken Cellars,España,Aragonien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Garnacha, Cabernet Sauvignon",14,"5,4","2,2",35,10,No,Gold
Berlin -Edición de verano- 2022,B-Liv  Organic Wine Red Blend,2020,Viña San Pedro Tarapacá,Chile,Maipo Valley,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Cabernet Sauvignon, Carmenère",14,"5,1","12,2",52,"6,99",No,Gold
Berlin -Edición de verano- 2022,B-Liv  Organic Wine Cabernet Sauvignon,2020,Viña San Pedro Tarapacá,Chile,Maipo Valley,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Cabernet Sauvignon, Carmenère","13,6","5,12","10,56",48,"6,99",No,Gold
Berlin -Edición de verano- 2022,"Feudo Croce - Primitivo di Manduria DOP ""Imperio""",2021,San Giorgio s.r.l.,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Primitivo,"14,5","5,85","4,6",103,"23,5",No,Gold
Berlin -Edición de verano- 2022,"San Giorgio - Primitivo di Manduria DOP ""Eight Sense""",2021,San Giorgio s.r.l.,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Primitivo,"14,5","5,9","4,7",98,"17,8",No,Gold
Berlin -Edición de verano- 2022,Sassirossi Primitivo di Manduria DOP,2021,Varvaglione Vigne e Vini,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Primitivo,14,"6,2",7,170,12,No,Gold
Berlin -Edición de verano- 2022,Piano Chiuso Primitivo di Manduria Riserva,2019,Femar Vini,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Primitivo,"16,16","6,04","5,91",125,26,No,Gold
Berlin -Edición de verano- 2022,Zweigelt Blau,2018,Weinhof Kainrath Ges.b.R,Austria,Steiermark Steirerland,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Zweigelt blau,"13,5","4,5","1,1",50,9,No,Gold
Berlin -Edición de verano- 2022,Crooked Mick Langhorne Creek Shiraz,2020,Qualia Wine Services Pty Ltd,Australia,Langhorne Creek - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Shiraz, Petit Verdot","14,4","5,8","5,8",81,"10,99",No,Gold
Berlin -Edición de verano- 2022,Altivo Cabernet Sauvignon,2021,Viña San Pedro Tarapacá,Argentina,Mendoza,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,13,"5,76","2,5",20,"5,99",No,Gold
Berlin -Edición de verano- 2022,Altivo Malbec,2021,Viña San Pedro Tarapacá,Argentina,Mendoza,Vino tranquilo,Seco,tanque de acero,tinto,"Malbec, Bonarda","13,1","5,76","2,05",95,"5,99",No,Gold
Berlin -Edición de verano- 2022,Bobal de Sanjuan,2021,Cherubino Valsangiacomo,España,Valencia,Vino tranquilo,Seco,Hormigón,tinto,Bobal,"13,5","5,39",4,78,12,No,Gold
Berlin -Edición de verano- 2022,TORO LOCO RESERVA,2018,BVC Bodegas,España,Valencia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Syrah, Bobal, Tempranillo",13,"5,1","4,3",99,"5,5",No,Gold
Berlin -Edición de verano- 2022,The Final Countdown,2020,Wines n Roses Viticultores S.L.,España,Valencia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Monastrell,"14,5","5,54","3,4",90,"3,92",No,Gold
Berlin -Edición de verano- 2022,Light My Fire,2020,Wines n Roses Viticultores S.L.,España,Valencia,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Garnacha Tintorera,15,"5,5","2,6",65,"3,92",No,Gold
Berlin -Edición de verano- 2022,Domaine de la Baume AOP Languedoc Pezenas,2019,Domaine de la Baume,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Grenache","14,94","4,85","0,78",45,"17,99",No,Gold
Berlin -Edición de verano- 2022,Diapiro Roble,2021,"La Bodega de Pinoso, Coop. V.",España,Valencia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Merlot, Monastrell, Tempranillo","14,56","5,17","1,54",64,"8,95",No,Gold
Berlin -Edición de verano- 2022,Vermador Barrica,2021,"La Bodega de Pinoso, Coop. V.",España,Valencia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Monastrell, Syrah","13,58","4,66","2,34",62,"7,5",No,Gold
Berlin -Edición de verano- 2022,Château Tréviac Rouge AOP Corbières,2020,Château de Tréviac,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Grenache","14,73","4,47","0,69",75,"7,99",No,Gold
Berlin -Edición de verano- 2022,Liranu,2019,Agr. Soc. Coop. Conti Zecca,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Negroamaro,14,"5,17","2,5",124,13,No,Gold
Berlin -Edición de verano- 2022,PAGO DE LARRAINZAR CABERNET SAUVIGNON,2018,BODEGAS PAGO DE LARRAINZAR S.L.U,España,Navarra,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,15,"5,8","1,7",75,25,No,Gold
Berlin -Edición de verano- 2022,Appassimento Rosso Puglia IGP,2020,Varvaglione Vigne e Vini,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Malvasia, Negroamaro, Primitivo",15,"6,1",12,150,10,No,Gold
Berlin -Edición de verano- 2022,Paralupi Appassimento Rosso Puglia IGP,2020,Varvaglione Vigne e Vini srl,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Malvasia, Negroamaro, Primitivo",15,"6,1",12,150,10,No,Gold
Berlin -Edición de verano- 2022,Primo Divo Vino Rosso D'italia,2021,Mezzatia Vini srl,Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,"Sangiovese, Negroamaro, Montepulciano, Primitivo, Malvasia Nera","13,42","5,28","14,75",151,8,No,Gold
Berlin -Edición de verano- 2022,12 e mezzo Malvasia Nera Puglia IGP,2021,Varvaglione Vigne e Vini srl,Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,Malvasia,"12,5","5,1",9,170,7,No,Gold
Berlin -Edición de verano- 2022,Vino Rosso Biologico Amarcor,2020,Cantine Pirovano,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Negroamaro, Malvasia",14,"5,8",11,80,4,No,Gold
Berlin -Edición de verano- 2022,Poggio Lauro Alchymia Primitivo,2019,Poggio Lauro,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica de madera,tinto,Primitivo,"14,4","5,92","15,6",170,"19,9",No,Gold
Berlin -Edición de verano- 2022,Entangled,2021,Bodegas Trenza s.l.,España,Murcia,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Monastrell,"14,5","5,31",17,34,12,No,Gold
Berlin -Edición de verano- 2022,Trenza Family Collection,2019,Bodegas Trenza s.l.,España,Murcia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Garnacha Tintorera, Monastrell, Cabernet Sauvignon",15,5,"1,1",134,35,No,Gold
Berlin -Edición de verano- 2022,Crooked Mick McLaren Vale,2019,Qualia Wine Services Pty Ltd,Australia,McLaren Vale - South Australia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Shiraz,"14,5","5,7","6,7",89,"14,99",No,Gold
Berlin -Edición de verano- 2022,Canto da Vinha Reserva,2019,Sociedade Ideal de Vinhos de Aveiras de Cima,Portugal,Ribatejo,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Aragonez, Sirah",14,"4,61","0,7",80,"4,57",No,Gold
Berlin -Edición de verano- 2022,Meden Agan,2020,Papantonis Winery,Grecia,Peloponnes,Vino tranquilo,Seco,tanque de acero,tinto,Agiorgitiko,13,"5,2","1,8",120,12,No,Gold
Berlin -Edición de verano- 2022,Nero D'Avola Syrah Sicilia doc BIO,2021,Enopartner Italia srl,Italia,Sizilien,Vino tranquilo,Semi seco,tanque de acero,tinto,"Nero d´Avola, Syrah","13,42","5,28","14,75",151,9,Sí,Gold
Berlin -Edición de verano- 2022,Laetitya Frappato Sicilia DOP,2021,"Az. Vitivinicola ""Casa di Grazia"" di Di Francesco Maria Grazia",Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,Frappato,13,"7,17","1,2",35,18,Sí,Gold
Berlin -Edición de verano- 2022,La Bestia Garnacha,2019,Artiga Fustel S.L.,España,Aragón,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Garnacha,"15,5","0,65","5,9",60,"9,95",No,Gold
Berlin -Edición de verano- 2022,Urmeneta Reserva Carmenere,2021,Viña San Pedro Tarapacá,Chile,Valle Central,Vino tranquilo,Seco,tanque de acero,tinto,Carmenère,"13,9","4,82","3,02",50,"7,99",No,Gold
Berlin -Edición de verano- 2022,Urmeneta Reserva Especial Carmenere,2021,Viña San Pedro Tarapacá,Chile,Valle Central,Vino tranquilo,Seco,tanque de acero,tinto,Carmenère,"13,9","4,91","3,37",63,"12,99",No,Gold
Berlin -Edición de verano- 2022,Portwein Tawny Samora,sin añada,Romariz - Quinta and Vineyard Bottlers,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - parcialmente,tinto,"Touriga Francesa, Tinta Roriz, Tinta Amarella, Tinto Cao, Tinta Barroca, Touriga Nacional",19,"4,2",98,104,No especificado,No,Gold
Berlin -Edición de verano- 2022,Marques Campoalto Tawny Port,sin añada,Romariz - Quinta and Vineyard Bottlers,Portugal,Douro,Vino licoroso,Dulzura natural,maduración en barrica - parcialmente,tinto,"Tinta Barroca, Touriga Nacional, Tinto Cao, Tinta Amarella, Touriga Francesa, Tinta Roriz",19,"4,2",98,104,No especificado,No,Gold
Berlin -Edición de verano- 2022,El Carisma Reserva,2014,Bodega Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Mazuela, Garnacha, Tempranillo","13,59","4,78","1,7",102,No especificado,No,Gold
Berlin -Edición de verano- 2022,Marques de Campoblanco Gran Reserva,2015,Bodega Fernando Castro,España,Aragonien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"13,42","4,86","3,1",116,No especificado,No,Gold
Berlin -Edición de verano- 2022,Rosemount Shiraz Founders Edition,2020,TREASURY WINE ESTATES,Australia,South Eastern Australia,Vino tranquilo,Semi seco,tanque de acero,tinto,Shiraz,"13,5","6,3","12,3",99,"4,99",No,Gold
Berlin -Edición de verano- 2022,Pinotage,2021,Andreas Oster Weinkellerei,Sudáfrica,Westkap,Vino tranquilo,Seco,No especificado,tinto,Pinotage,"13,97","5,7","0,6",126,No especificado,No,Gold
Berlin -Edición de verano- 2022,Bock BV Cabernet Sauvignon Selection,2018,Bock Borászat Kft.,Hungría,Villány(-i),Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"15,13","5,5","1,3",112,60,No,Gold
Berlin -Edición de verano- 2022,Bock Syrah,2019,Bock Borászat Kft.,Hungría,Villány(-i),Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,"15,12","4,9","1,7",91,"16,7",No,Gold
Berlin -Edición de verano- 2022,Bock Merlot Special Reserve,2015,Bock Borászat Kft.,Hungría,Villány(-i),Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,"13,79","5,1","1,2",51,21,No,Gold
Berlin -Edición de verano- 2022,Contesa dei Venti,2020,Donnafugta Srl Società Agricola,Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,Nero d´Avola,"12,95",5,"0,4",83,16,No,Gold
Berlin -Edición de verano- 2022,TERRA ROSSA PUGLIA IGT - HAWESKO,2021,Cantine Torrevento S.r.l.,Italia,Puglia,Vino tranquilo,Semi seco,tanque de acero,tinto,"Merlot, Nero di Troia, San Gioveze","12,5","5,9","7,5",120,"7,95",No,Gold
Berlin -Edición de verano- 2022,TORREVENTO GRAN NERO DOC CASTEL DEL MONTE NERO DI TROIA - HAWESKO,2020,Cantine Torrevento S.r.l.,Italia,Apulien,Vino tranquilo,Seco,tanque de acero,tinto,"Sangiovese, Nero di Troia, Merlot",13,"5,8",4,100,"13,9",No,Gold
Berlin -Edición de verano- 2022,Mezzocento Primitivo Vigne Vecchie PUGLIA  IGT - HAWESKO,2021,Cantine Torrevento S.r.l.,Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,Primitivo,13,"5,6","7,8",120,"14,9",No,Gold
Berlin -Edición de verano- 2022,LA BOMBA PUGLIA ROSSO IGT - HAWESKO,2021,Cantine Torrevento S.r.l.,Italia,Apulien,Vino tranquilo,Semi seco,tanque de acero,tinto,ROSSO IGT,13,"5,6","14,5",125,"10,9",No,Gold
